CustomerID,Recency,Frequency,Monetary,Cluster_Label
12701.0,-0.1356649995172257,-0.3479947616189441,-0.0218516838512393,I
12702.0,-0.8063272358683315,-0.8298645256900646,-0.847128160910959,I
12703.0,-0.2250866310307065,-0.8298645256900646,-0.755075843525386,I
12704.0,-0.9404596831385528,2.543223822807779,2.178747735625122,II
12707.0,2.234008235590015,-0.8298645256900646,-0.2989213158395115,III
12708.0,-0.6945501964764805,3.5069633509500204,2.709342712072064,II
12710.0,0.0543559674489209,0.1338750024521763,0.4791382405596919,I
12713.0,-1.0187036107128484,-0.8298645256900646,0.0506493202677772,I
12715.0,0.1661330068407719,-0.8298645256900646,-0.6548094076558333,I
12716.0,-0.9851704988952932,-0.3479947616189441,0.3429065150779913,I
12717.0,0.6691296841041012,-0.3479947616189441,0.3108058541275769,III
12718.0,-0.2250866310307065,-0.8298645256900646,-0.8196764628525194,I
12719.0,-0.9628150910169228,-0.3479947616189441,-0.2396969511451218,I
12721.0,-0.6721947885981103,1.579484294665538,2.6283708982664438,II
12722.0,-0.0685987758821151,0.6157447665232969,0.2632466785302282,I
12723.0,-0.9851704988952932,1.0976145305944174,-0.1254408447325408,I
12724.0,-0.9628150910169228,0.6157447665232969,0.3114190608894019,I
12726.0,-0.7057279004156657,2.061354058736659,2.561303191269642,II
12728.0,-0.2250866310307065,0.6157447665232969,0.0332228397340561,I
12729.0,0.2443769344150675,-0.8298645256900646,-0.5134153368769092,I
12732.0,0.982105394401284,-0.8298645256900646,-0.8225143267037555,III
12733.0,1.5968791110564644,-0.8298645256900646,-0.6118991949504594,III
12735.0,2.5022731301304573,-0.3479947616189441,-0.0477204528268288,III
12739.0,-0.1468427034564108,-0.3479947616189441,0.2852222975993479,I
12740.0,-0.3145082625441873,-0.8298645256900646,-0.5496515783140494,I
12743.0,0.4791087171379546,-0.3479947616189441,-0.3801926027148609,I
12750.0,0.412042493502844,-0.8298645256900646,-0.7660137408816579,I
12754.0,1.6080568149956496,0.1338750024521763,3.134066828058821,II
12756.0,-0.05742107194293,-0.8298645256900646,-0.9996027352698352,I
12758.0,0.2779100462326228,-0.3479947616189441,2.8215452888636503,II
12759.0,-0.4374630058752233,0.1338750024521763,1.0244929611575355,II
12762.0,-0.9404596831385528,-0.3479947616189441,1.5479718870428352,II
12763.0,0.523819532894695,-0.3479947616189441,-0.4548469608114486,I
12764.0,2.5134508340696424,-0.8298645256900646,1.256142510903662,III
12769.0,1.6415899268132048,-0.8298645256900646,0.4714089832362247,III
12770.0,1.328614216516022,-0.8298645256900646,0.7678160191555329,III
12772.0,-0.3592190783009276,-0.8298645256900646,0.1132819737081237,I
12775.0,-0.8286826437467018,1.0976145305944174,0.817143511926516,II
12778.0,-0.8063272358683315,1.579484294665538,0.0131153621951471,II
12781.0,-0.3145082625441873,-0.3479947616189441,0.0195469028831243,I
12782.0,-0.973992794956108,1.0976145305944174,2.1646011982360456,II
12783.0,-0.996348202834478,1.579484294665538,2.014850402749461,II
12784.0,-0.9181042752601823,-0.3479947616189441,-0.3402771207067712,I
12787.0,-0.9181042752601823,0.1338750024521763,-0.4982277740549672,I
12789.0,-0.2921528546658171,-0.8298645256900646,-1.0284519743203409,I
12790.0,1.1274155456106902,-0.8298645256900646,-0.6960796487888848,III
12792.0,1.8427885977185363,-0.8298645256900646,-0.5882408224419132,III
12794.0,-0.4262853019360382,-0.3479947616189441,0.0675624183962496,I
12795.0,-0.8175049398075166,-0.8298645256900646,-0.5455445190720595,I
12802.0,1.0603493219755795,-0.8298645256900646,-0.5496800995587855,III
12808.0,-0.6163062689021849,0.1338750024521763,-0.4697207899412941,I
12809.0,0.9597499865229138,-0.8298645256900646,-0.4616492776809944,III
12811.0,1.887499413475277,0.1338750024521763,-0.4252276481530698,III
12812.0,-0.5268846373887041,-0.8298645256900646,-0.8319548587113851,I
12814.0,0.1102444871448464,-0.8298645256900646,-0.9798660339124948,I
12815.0,0.6244188683473608,-0.3479947616189441,0.3571243555789078,I
12816.0,0.0431782635097358,-0.3479947616189441,-0.3434429788724716,I
12817.0,2.122231196198164,-0.8298645256900646,-0.922652416971996,III
12818.0,1.898677117414462,-0.8298645256900646,1.0396662633571092,III
12820.0,-0.9851704988952932,0.6157447665232969,0.1843996974574424,I
12821.0,1.3733250322727624,-0.8298645256900646,-1.027211300174323,III
12822.0,-0.2362643349698916,-0.3479947616189441,0.1937261444861278,I
12823.0,-0.1915535192131512,1.0976145305944174,1.349720714882613,II
12824.0,-0.3592190783009276,-0.8298645256900646,-0.5931179552917762,I
12826.0,-0.996348202834478,2.061354058736659,0.9436067110861228,II
12827.0,-0.9628150910169228,0.1338750024521763,-0.5460151196102042,I
12828.0,-0.996348202834478,1.579484294665538,0.2933080704820157,II
12831.0,1.909854821353647,-0.8298645256900646,-0.852761106746327,III
12832.0,-0.6610170846589253,-0.3479947616189441,-0.6132111722083173,I
12833.0,0.6020634604689906,-0.8298645256900646,-0.5642259343741666,III
12834.0,2.133408900137349,-0.8298645256900646,-0.7139624692383827,III
12836.0,-0.3592190783009276,0.6157447665232969,2.566665185280018,II
12837.0,0.9150391707661734,-0.8298645256900646,-0.9682008448154538,III
12838.0,-0.6498393807197401,-0.3479947616189441,-0.1852498949440193,I
12840.0,0.5797080525906204,0.6157447665232969,2.7291079346741407,II
12842.0,-0.2362643349698916,-0.3479947616189441,0.4363135915885262,I
12843.0,-0.2921528546658171,2.543223822807779,1.268092912448063,II
12844.0,-0.6945501964764805,-0.3479947616189441,-0.6945965440626107,I
12845.0,1.9657433410495728,0.6157447665232969,-0.6544814133413689,III
12847.0,-0.7727941240507762,-0.8298645256900646,0.0834344910918565,I
12849.0,-0.6721947885981103,-0.3479947616189441,0.3391987532623061,I
12851.0,0.0543559674489209,-0.8298645256900646,-0.9666606975997076,I
12852.0,2.2675413474075703,-0.8298645256900646,-0.7151461008949285,III
12853.0,0.4791087171379546,1.579484294665538,1.6315106128746997,II
12854.0,-0.1468427034564108,0.1338750024521763,0.7293836418737173,I
12856.0,-0.9404596831385528,1.579484294665538,1.9492800611013024,II
12857.0,1.328614216516022,-0.3479947616189441,0.4183594680271884,III
12863.0,-0.4374630058752233,-0.8298645256900646,-0.4161721529493767,I
12864.0,0.523819532894695,-0.8298645256900646,-0.949633514492291,III
12865.0,-0.7280833082940359,-0.3479947616189441,1.0769577908494832,I
12866.0,2.144586604076534,-0.8298645256900646,-0.3620958729298427,III
12868.0,1.0491716180363946,1.579484294665538,1.1323317875045074,II
12871.0,-0.0797764798213002,-0.3479947616189441,-0.6166194609542742,I
12872.0,2.625227873461493,-0.3479947616189441,-0.3038412305564785,III
12873.0,2.133408900137349,-0.8298645256900646,-0.6260885142066398,III
12875.0,0.5797080525906204,-0.3479947616189441,-0.6699684492330391,III
12876.0,-0.3815744861792978,-0.3479947616189441,2.003598771701093,II
12878.0,1.6192345189348347,-0.3479947616189441,0.0598331610727825,III
12879.0,-0.5268846373887041,0.1338750024521763,-0.3419883953909336,I
12881.0,2.055164972563053,-0.8298645256900646,-0.7344692442035964,III
12882.0,-0.9181042752601823,-0.3479947616189441,0.9269503041602746,I
12883.0,-0.750438716172406,0.6157447665232969,-0.1562437890474654,I
12884.0,-0.0350656640645598,-0.8298645256900646,-0.7187112564869336,I
12885.0,-0.3145082625441873,0.1338750024521763,0.516501071163906,I
12886.0,-0.2697974467874469,-0.3479947616189441,0.8062483964373485,I
12888.0,1.3733250322727624,-0.3479947616189441,-0.6544386314742647,III
12890.0,-0.750438716172406,-0.8298645256900646,-0.6168618915345305,I
12891.0,1.0491716180363946,0.1338750024521763,-0.6874091903891284,III
12893.0,-0.6833724925372955,-0.8298645256900646,-0.8911364415386706,I
12895.0,-0.5492400452670743,-0.3479947616189441,-0.6277997888908023,I
12897.0,1.2615479928809117,-0.3479947616189441,-0.8506933165029642,III
12902.0,1.9322102292320171,-0.8298645256900646,-0.9616694797709004,III
12904.0,-0.8175049398075166,-0.3479947616189441,-0.4327429961410167,I
12906.0,-0.8957488673818123,1.0976145305944174,3.00439498886641,II
12908.0,0.9485722825837286,-0.3479947616189441,-0.0898891131690656,III
12909.0,-0.5827731570846296,1.0976145305944174,1.947483222682932,II
12912.0,-0.996348202834478,1.0976145305944174,1.2111074654654528,II
12913.0,-0.973992794956108,1.0976145305944174,2.382375162418088,II
12915.0,0.635596572286546,-0.3479947616189441,-0.6408482583575412,III
12916.0,0.523819532894695,0.6157447665232969,3.1275212023919,II
12917.0,0.412042493502844,-0.8298645256900646,-0.3123548221101868,I
12919.0,-0.9292819791993676,1.579484294665538,0.7446282471851314,II
12920.0,-0.8286826437467018,-0.8298645256900646,-0.9252335896206078,I
12922.0,0.7809067234959522,-0.8298645256900646,-0.5813386812157912,III
12923.0,-0.3033305586050022,-0.8298645256900646,-0.9070655567237496,I
12924.0,-0.0350656640645598,0.6157447665232969,0.1720785197314726,I
12925.0,-0.973992794956108,-0.3479947616189441,-0.1696772953181409,I
12928.0,-0.62748397284137,1.0976145305944174,1.7821027850809976,II
12929.0,2.457562314373717,-0.8298645256900646,-0.9913743561634872,III
12930.0,-0.1468427034564108,-0.3479947616189441,-0.5664791127083137,I
12933.0,-0.750438716172406,0.1338750024521763,-0.293060200046255,I
12935.0,-0.996348202834478,2.061354058736659,1.9218568842875987,II
12936.0,-0.8286826437467018,0.6157447665232969,0.3577518229631008,I
12937.0,-0.851038051625072,0.6157447665232969,0.9857468501836234,II
12938.0,-0.7392610122332209,-0.8298645256900646,-0.996665047062023,I
12940.0,-0.4151075979968531,-0.3479947616189441,0.143329105037543,I
12942.0,0.4455756053203993,0.1338750024521763,-0.1841518270216817,I
12944.0,-0.62748397284137,-0.3479947616189441,-0.2973669080013972,I
12945.0,2.20047512377246,-0.8298645256900646,-0.4992402782430967,III
12947.0,0.5797080525906204,1.579484294665538,1.127953776437525,II
12948.0,-0.8398603476858868,2.061354058736659,1.7853114251138016,II
12950.0,-0.996348202834478,0.1338750024521763,1.4687969116555848,II
12951.0,-0.9292819791993676,1.579484294665538,0.3579942535433569,II
12952.0,-0.9628150910169228,0.6157447665232969,0.8196391208409196,II
12953.0,-0.9181042752601823,-0.8298645256900646,-0.6890491619614507,I
12956.0,2.4016737946777917,-0.8298645256900646,-1.005321244839411,III
12962.0,-0.9404596831385528,-0.3479947616189441,-0.7795470715089095,I
12963.0,-0.9292819791993676,2.543223822807779,1.488234139943197,II
12965.0,-0.0238879601253747,-0.8298645256900646,-0.0586440895607325,I
12966.0,-0.9181042752601823,-0.8298645256900646,-0.9310091416796562,I
12968.0,0.2331992304758824,-0.8298645256900646,-0.9655626296773702,I
12970.0,-0.9404596831385528,0.6157447665232969,-0.5145134047992468,I
12974.0,1.1833040653066156,-0.8298645256900646,-0.9529419788816716,III
12976.0,1.3397919204552071,-0.8298645256900646,-0.106146222668609,III
12977.0,0.7250182038000267,-0.8298645256900646,-1.1034771085984971,III
12981.0,-0.6945501964764805,-0.3479947616189441,-0.6286269049881474,I
12982.0,1.6863007425699452,-0.8298645256900646,-0.6025014448099337,III
12984.0,-0.8175049398075166,-0.8298645256900646,-1.0203947226824093,I
12985.0,-1.0187036107128484,-0.3479947616189441,0.6079972242771262,I
12987.0,-0.2027312231523363,-0.3479947616189441,-0.3626948190692994,I
12988.0,2.2451859395292,-0.8298645256900646,-0.3960361541657316,III
12990.0,-0.6721947885981103,0.1338750024521763,-0.5754633048001667,I
12991.0,-0.7616164201115911,-0.3479947616189441,-0.4410426783592047,I
12993.0,-0.7616164201115911,0.6157447665232969,-0.567962217434588,I
12994.0,-0.973992794956108,0.1338750024521763,0.2301477740140524,I
12995.0,-0.0685987758821151,-0.8298645256900646,-0.8580803188895988,I
12997.0,-0.7727941240507762,0.6157447665232969,0.5901857069394685,II
12999.0,1.1721263613674306,0.1338750024521763,-0.5093225382572872,III
13000.0,0.1661330068407719,0.1338750024521763,-0.3967064034170286,I
13002.0,2.5358062419480127,-0.8298645256900646,-0.9869535632294008,III
13003.0,0.1549553029015868,0.1338750024521763,-0.946881214375263,I
13005.0,0.9150391707661734,-0.3479947616189441,-0.4268676197253921,III
13006.0,-0.3927521901184829,-0.8298645256900646,-1.043111894114666,I
13008.0,2.591694761643938,-0.8298645256900646,-0.8321972892916414,III
13012.0,-0.9181042752601823,2.543223822807779,1.2104514768365238,II
13016.0,-0.2027312231523363,0.1338750024521763,-0.0330034905430315,I
13017.0,-0.9404596831385528,-0.8298645256900646,-0.8685190944629899,I
13021.0,-0.973992794956108,3.0250935868789,2.5716849243535616,II
13023.0,-0.3033305586050022,-0.3479947616189441,-0.1755954536008694,I
13026.0,-1.0075259067736633,1.0976145305944174,0.2314882725166464,II
13028.0,-0.7727941240507762,-0.3479947616189441,-0.2163523123286723,I
13029.0,-0.6833724925372955,0.1338750024521763,0.6195768496399587,I
13030.0,-0.8957488673818123,-0.3479947616189441,-0.0193275536920997,I
